,Id,SalePrice
394,1855,164999.13540158424
395,1856,165006.68655775607
396,1857,164996.3806062611
397,1858,164983.44009636075
398,1859,164981.74815139722
399,1860,164977.1122407625
400,1861,164981.7119622283
401,1862,165020.14261945634
402,1863,165020.14261945634
403,1864,165020.14261945634
404,1865,165013.3952558903
405,1866,165015.04475674775
406,1867,165013.38595422232
407,1868,165013.4002388558
408,1869,165010.2141443852
409,1870,165010.71213749924
410,1871,165013.15511637338
411,1872,165008.2265777789
412,1873,165009.24728994825
413,1874,165003.83930078446
414,1875,165010.66029909017
415,1876,165012.49319453767
416,1877,165006.73087849762
417,1878,165007.19864093146
418,1879,164996.5122585503
419,1880,164999.05510004706
420,1881,165009.99149703878
421,1882,165010.80131729963
422,1883,165006.34479343783
423,1884,165006.45693018983
424,1885,165008.7858935933
425,1886,165010.62162580306
426,1887,165007.98262054133
427,1888,165013.68349524227
428,1889,165008.1506090298
429,1890,164994.1470784715
430,1891,164991.21613493035
431,1892,164987.58953833472
432,1893,164987.79430728764
433,1894,164991.23315894604
434,1895,164993.06428145233
435,1896,164990.46800271724
436,1897,164983.8657039611
437,1898,164987.58116516308
438,1899,164993.59067712133
439,1900,164994.48239178583
440,1901,164994.06113662294
441,1902,164990.94213672687
442,1903,164997.91056279407
443,1904,164989.20220096604
444,1905,164999.7173871628
445,1906,164997.37387069224
446,1907,164999.02075492963
447,1908,164984.85461773514
448,1909,164983.4789355283
449,1910,164985.0359959224
450,1911,165008.7664956681
451,1912,165009.10172996784
452,1913,164984.5175229306
453,1914,164979.95357770874
454,1915,164993.10425153343
455,1916,164980.45109079703
456,1917,165011.2255283621
457,1918,164999.09499122767
458,1919,165004.02031679454
459,1920,165006.1268220513
460,1921,165015.3764188084
461,1922,165012.82038215204
462,1923,165006.36616413383
463,1924,165005.6386507152
464,1925,165006.3122335926
465,1926,165014.93702886757
466,1927,164989.17538766807
467,1928,165012.09247966757
468,1929,164995.54379254277
469,1930,165003.07315904027
470,1931,165006.7908817211
471,1932,165004.1316522613
472,1933,165002.0200968567
473,1934,165011.988534933
474,1935,165011.00000562004
475,1936,165009.91011747456
476,1937,165011.19601095674
477,1938,165003.31680948925
478,1939,165005.80365148938
479,1940,165002.94160891412
480,1941,165010.20502910085
481,1942,165002.44114222535
482,1943,165006.50504398046
483,1944,165015.09836991652
484,1945,165013.56618707665
485,1946,164995.73712477722
486,1947,165011.21020447696
487,1948,164994.828984247
488,1949,165005.01070419973
489,1950,165006.395574033
490,1951,165004.77493047595
491,1952,165002.52998884048
492,1953,164999.9932633773
493,1954,165009.72625153937
494,1955,164996.51901876304
495,1956,165008.99624051224
496,1957,165004.83908668993
497,1958,165011.63060333714
498,1959,165000.8596257507
499,1960,164992.2303283935
500,1961,164997.0807308205
501,1962,164979.52480335833
502,1963,164979.76940013556
503,1964,164981.1798749416
504,1965,165001.34409585176
505,1966,165000.44287369374
506,1967,165012.2586535724
507,1968,165014.7679398546
508,1969,165014.55256036727
509,1970,165014.13174559345
510,1971,165016.92011260657
511,1972,165014.96879799673
512,1973,165013.60036300897
513,1974,165013.27033417363
514,1975,165018.5962248557
515,1976,165012.8790667588
516,1977,165013.27984810033
517,1978,165013.904839448
518,1979,165014.67412583908
519,1980,165008.7127423552
520,1981,165014.38390255725
521,1982,165010.07947283713
522,1983,165010.10276968905
523,1984,165004.63409879414
524,1985,165010.32124190734
525,1986,164994.2537943294
526,1987,165009.48805488282
527,1988,165008.08201956694
528,1989,165008.3710595128
529,1990,165009.56481367868
530,1991,165009.76956613493
531,1992,165014.61738714486
532,1993,165007.5373945034
533,1994,165013.9538512155
534,1995,165013.05879869446
535,1996,165009.3004250469
536,1997,165012.79887449104
537,1998,165011.75008238383
538,1999,165010.24668843
539,2000,165011.39025997993
540,2001,165010.02515363955
541,2002,165012.28033458148
542,2003,165015.3792415843
543,2004,165014.26669063492
544,2005,165010.46441940204
545,2006,165001.98871423892
546,2007,165005.38104460662
547,2008,165001.13085143964
548,2009,165006.1437595088
549,2010,165007.2299690121
550,2011,164991.23315894604
551,2012,165007.3887821237
552,2013,165003.3588809149
553,2014,165003.38191296667
554,2015,165004.11518025966
555,2016,165005.83772557005
556,2017,165003.57896540707
557,2018,164993.80500063283
558,2019,164997.21850051332
559,2020,164996.31080424497
560,2021,164989.5094874
561,2022,165006.27486347925
562,2023,165002.19223712687
563,2024,165007.82333509714
564,2025,165010.6156923286
565,2026,164998.98011954981
566,2027,164997.8964012676
567,2028,164998.24055017892
568,2029,165000.67417907054
569,2030,165001.2998726535
570,2031,164999.28669975072
571,2032,164999.27078926173
572,2033,165001.0859339272
573,2034,164996.9207359675
574,2035,165005.97211099573
575,2036,164998.45109951886
576,2037,164998.65130814243
577,2038,165002.6984365351
578,2039,165002.860592312
579,2040,165005.48555090366
580,2041,165009.4219443882
581,2042,165005.61580993465
582,2043,165000.82792506882
583,2044,164998.7799016899
584,2045,164998.7194747969
585,2046,164997.78183412977
586,2047,164996.25683561186
587,2048,165003.64435899752
588,2049,165000.32789028
589,2050,164999.13538315732
590,2051,164989.05843559263
591,2052,164991.72090961706
592,2053,164993.91342309545
593,2054,164981.57621859643
594,2055,164991.80652763002
595,2056,164996.19268593285
596,2057,164988.47223728502
597,2058,165004.40031433437
598,2059,164994.3349731257
599,2060,164997.4417370506
600,2061,164996.12760390586
601,2062,164990.0422072697
602,2063,164982.96861892036
603,2064,164992.9915353388
604,2065,164994.03635587485
605,2066,165001.1190151321
606,2067,165000.5130695597
607,2068,164995.71256927078
608,2069,164985.68186612675
609,2070,164984.84194235547
610,2071,164998.7986416468
611,2072,164998.22828131192
612,2073,164998.80355697995
613,2074,165005.8175873742
614,2075,164998.81875351953
615,2076,164991.92602670842
616,2077,164986.32393906597
617,2078,164991.46339039784
618,2079,164995.9022153899
619,2080,164988.9063354676
620,2081,164989.4754945989
621,2082,164991.23315894604
622,2083,164994.37287112276
623,2084,164988.15664834846
624,2085,164991.81774906896
625,2086,164990.02289607935
626,2087,164985.36324498453
627,2088,164979.97622796646
628,2089,164974.03888685978
629,2090,164978.1742101925
630,2091,164991.23315894604
631,2092,164984.51050646836
632,2093,164971.64767774634
633,2094,164991.23315894604
634,2095,164984.93579226828
635,2096,164972.4609516733
636,2097,164991.23315894604
637,2098,164981.86140004845
638,2099,164971.26351868061
639,2100,164991.23315894604
640,2101,164988.25904366287
641,2102,164976.82211429026
642,2103,164981.1892800427
643,2104,164979.872715893
644,2105,164991.23315894604
645,2106,164973.08280398828
646,2107,164987.94128721888
647,2108,164973.90658448238
648,2109,164984.00786088192
649,2110,164997.53177008042
650,2111,164972.14059792424
651,2112,164991.59886097896
652,2113,164979.2646785699
653,2114,164979.88516753193
654,2115,164978.9891804823
655,2116,164983.96088232167
656,2117,164988.94913383483
657,2118,164978.670771727
658,2119,164967.86315640368
659,2120,164981.29195798733
660,2121,164972.2689933742
661,2122,164975.84316851318
662,2123,164979.86085436214
663,2124,164981.73096704556
664,2125,164979.60137114336
665,2126,164999.87026016283
666,2127,164991.23315894604
667,2128,164973.3649008878
668,2129,164975.35351865672
669,2130,164975.24428966313
670,2131,164982.7486133738
671,2132,164981.45596615196
672,2133,164984.64493441195
673,2134,164978.33284358124
674,2135,164981.80016485354
675,2136,164991.23315894604
676,2137,164994.06458621516
677,2138,164989.91106712687
678,2139,165002.53793942652
679,2140,164995.59957775995
680,2141,165002.29513256418
681,2142,164993.5521996097
682,2143,165001.25762193743
683,2144,164962.8846201551
684,2145,164994.70682703686
685,2146,164994.83431370556
686,2147,165000.33653624452
687,2148,164992.96229009956
688,2149,164994.85842643835
689,2150,165008.9860389233
690,2151,164990.12451222198
691,2152,164991.23315894604
692,2153,164987.85946680815
693,2154,164991.23315894604
694,2155,165000.39629864536
695,2156,165009.10005454766
696,2157,165007.36051912938
697,2158,165006.98940711078
698,2159,165007.47073000454
699,2160,165009.32907188448
700,2161,165013.79556238407
701,2162,165015.83443740878
702,2163,165016.57751479297
703,2164,165010.20074106343
704,2165,165001.53229614376
705,2166,165006.7766546845
706,2167,165007.39997396455
707,2168,165004.56636862745
708,2169,165005.77813631349
709,2170,165006.35774807917
710,2171,164999.58131631048
711,2172,165000.00879477637
712,2173,165006.30138417718
713,2174,165009.81039721004
714,2175,165012.68645524263
715,2176,165012.36372582638
716,2177,165010.32516075383
717,2178,165009.10483742543
718,2179,164986.04948660263
719,2180,164993.88904324343
720,2181,165007.07253897312
721,2182,165010.72810929368
722,2183,165008.12540545326
723,2184,164991.16815246767
724,2185,164996.67940354013
725,2186,165002.996330978
726,2187,165002.38394054276
727,2188,165006.4558761039
728,2189,165007.0472923478
729,2190,164991.23315894604
730,2191,164991.23315894604
731,2192,164991.23315894604
732,2193,164991.23315894604
733,2194,164991.23315894604
734,2195,164985.43201146348
735,2196,164984.10109557872
736,2197,164990.01464197724
737,2198,164991.2716922797
738,2199,164993.55110847592
739,2200,164992.3753353489
740,2201,165000.01828949252
741,2202,164995.59838760557
742,2203,164994.06734143713
743,2204,164995.60543861365
744,2205,164986.2200366281
745,2206,164990.83348138977
746,2207,164974.50157802162
747,2208,165007.13637196834
748,2209,165000.07487322696
749,2210,164984.88569851275
750,2211,164980.33197327945
751,2212,164982.996592954
752,2213,164991.23315894604
753,2214,164981.5151633245
754,2215,164980.06409488068
755,2216,164980.3118259566
756,2217,164969.97147316183
757,2218,164978.4438911317
758,2219,164985.49847848888
759,2220,164976.59918492616
760,2221,164993.27822791223
761,2222,164991.09486026136
762,2223,165010.86220902123
763,2224,165009.91520411463
764,2225,164999.16225878792
765,2226,165008.48444191986
766,2227,165003.54983024157
767,2228,165011.83126381232
768,2229,165011.01340262583
769,2230,165010.40857958444
770,2231,165010.025700122
771,2232,165010.18650231205
772,2233,165003.33784356466
773,2234,165010.03539905426
774,2235,165005.24600440726
775,2236,165011.42088204916
776,2237,165014.1905546098
777,2238,164980.669210172
778,2239,164991.23315894604
779,2240,164990.77544513808
780,2241,164997.18419147382
781,2242,164982.25174523826
782,2243,164984.45434815355
783,2244,164983.53297052303
784,2245,164979.50817542066
785,2246,164988.73579183174
786,2247,164991.23315894604
787,2248,164997.24197496084
788,2249,164997.0737699613
789,2250,165001.1067854675
790,2251,164980.33655566015
791,2252,165004.44025569202
792,2253,165010.9649686195
793,2254,165010.50629738957
794,2255,165011.3016487945
795,2256,165003.87858368194
796,2257,165015.4148246472
797,2258,165003.15594552888
798,2259,165010.49026257615
799,2260,164977.99450875088
800,2261,165006.79079620278
801,2262,165001.4994381653
802,2263,165015.38956089359
803,2264,165017.01800224846
804,2265,165009.47477765818
805,2266,165010.80604474447
806,2267,165010.30578170554
807,2268,165015.4145376418
808,2269,165003.4620259043
809,2270,165006.0465119113
810,2271,165003.92254558485
811,2272,165002.90842857034
812,2273,164999.98326948227
813,2274,165009.8829070718
814,2275,165004.78844328827
815,2276,165000.4698013867
816,2277,165004.9806963373
817,2278,165003.18788482642
818,2279,164995.17646253345
819,2280,164989.46022880694
820,2281,164997.13477895138
821,2282,164996.36398180702
822,2283,164980.1823841277
823,2284,164976.32031576816
824,2285,164998.4282669248
825,2286,164993.21233689605
826,2287,165014.64987146994
827,2288,165014.21187433202
828,2289,165014.55557355014
829,2290,165016.01608153098
830,2291,165014.39129904416
831,2292,165016.2332384809
832,2293,165017.04902119414
833,2294,165015.14948799252
834,2295,165015.98193795828
835,2296,165012.60350017977
836,2297,165015.0208505848
837,2298,165019.7308724601
838,2299,165014.83203461178
839,2300,165013.01324655142
840,2301,165013.69099281623
841,2302,165010.902534924
842,2303,165009.21234113837
843,2304,165011.68565356603
844,2305,165004.8922810914
845,2306,165004.58787376227
846,2307,165008.17181757305
847,2308,165009.24888056266
848,2309,165010.7436267268
849,2310,165010.14111979323
850,2311,165008.32007381762
851,2312,165009.31922103596
852,2313,165007.92073449364
853,2314,165007.2566396521
854,2315,165008.72226431625
855,2316,165009.88258569784
856,2317,165006.05154389338
857,2318,165006.68465540028
858,2319,165007.51553942484
859,2320,165007.7766280779
860,2321,165011.314183081
861,2322,165009.59694234128
862,2323,165006.07177113203
863,2324,165006.71839414554
864,2325,165010.22250236844
865,2326,165007.99904813795
866,2327,165009.06017480828
867,2328,165008.81138975156
868,2329,165012.64053565104
869,2330,165012.59136259728
870,2331,165014.02507178983
871,2332,165013.3563658417
872,2333,165012.08479872197
873,2334,165010.56535758896
874,2335,165008.1044108291
875,2336,165012.13853901142
876,2337,165008.08244286996
877,2338,165013.65330882734
878,2339,165009.3185992359
879,2340,165015.5923842918
880,2341,165012.12863531234
881,2342,165008.64750468597
882,2343,165010.73705242478
883,2344,165007.83808073346
884,2345,165011.22235432945
885,2346,165001.7991011577
886,2347,165001.14950839608
887,2348,165002.15094683846
888,2349,165001.69865850586
889,2350,165005.55872304554
890,2351,165003.6010095357
891,2352,165004.69397207687
892,2353,165004.33043454212
893,2354,164991.23315894604
894,2355,164991.23315894604
895,2356,165002.8671314132
896,2357,165008.45655085144
897,2358,165003.9422268865
898,2359,165000.84084089028
899,2360,164996.0473452939
900,2361,164997.8850561809
901,2362,165006.51809770867
902,2363,164997.54499744743
903,2364,165000.38340222466
904,2365,165001.58277464836
905,2366,165000.11010105093
906,2367,165000.61379098886
907,2368,165001.34562967494
908,2369,165000.75580851795
909,2370,165002.484563106
910,2371,164996.24762968393
911,2372,164999.14604472194
912,2373,165004.1164204933
913,2374,165004.27355789716
914,2375,165003.53749548105
915,2376,165004.50836113896
916,2377,165006.79825216532
917,2378,164997.021602993
918,2379,165005.0197198549
919,2380,164997.15105082263
920,2381,164997.67800176883
921,2382,165003.06069218306
922,2383,165006.31220052665
923,2384,165006.92742917893
924,2385,165000.91854463285
925,2386,164992.9425259368
926,2387,164993.21899815934
927,2388,164997.34131482226
928,2389,164989.63970514058
929,2390,164995.7133741876
930,2391,164997.97436019688
931,2392,164990.64532809478
932,2393,165002.0189533049
933,2394,164997.95606284455
934,2395,165008.86809217674
935,2396,164996.10769497475
936,2397,164998.61939349392
937,2398,164999.5339310474
938,2399,164991.23315894604
939,2400,164991.23315894604
940,2401,164998.20870852063
941,2402,164989.59917239932
942,2403,165001.47478949095
943,2404,165000.1841628934
944,2405,164997.44237387824
945,2406,164993.35644535537
946,2407,164985.77162574622
947,2408,164992.191110663
948,2409,164993.33241581218
949,2410,165002.87586366935
950,2411,164989.40153243387
951,2412,164996.30573377575
952,2413,164989.35558446133
953,2414,164994.85278292868
954,2415,164995.61968168718
955,2416,164990.71783621548
956,2417,164989.3527529796
957,2418,164993.30345715978
958,2419,164988.00743836252
959,2420,164993.11994333987
960,2421,164990.65963467894
961,2422,164988.53892312926
962,2423,164991.23315894604
963,2424,165002.0650532904
964,2425,165007.01073155622
965,2426,164999.70547621397
966,2427,164991.23315894604
967,2428,165007.74837677096
968,2429,164988.85693272634
969,2430,164993.86043202816
970,2431,164990.11584027938
971,2432,164994.29560460086
972,2433,164992.62908768377
973,2434,164989.0129264586
974,2435,164995.97966748904
975,2436,164990.95735579054
976,2437,164990.85284129283
977,2438,164993.3525751732
978,2439,164982.01601481502
979,2440,164978.59372489632
980,2441,164971.27011846824
981,2442,164979.64899748727
982,2443,164979.83921588465
983,2444,164984.34149958563
984,2445,164972.08510874244
985,2446,164976.415138523
986,2447,164986.78436613406
987,2448,164975.50520675635
988,2449,164974.3970147163
989,2450,164985.83398806205
990,2451,164984.0123967063
991,2452,164986.2317456371
992,2453,164975.67036063073
993,2454,164987.07766181327
994,2455,164998.77226947682
995,2456,164975.50120515184
996,2457,164983.21835945811
997,2458,164978.3335228189
998,2459,164973.93623757683
999,2460,164980.02406043888
1000,2461,164974.86595968963
1001,2462,164981.41720587522
1002,2463,164971.87288565264
1003,2464,164984.8401917663
1004,2465,164986.8798293093
1005,2466,164988.07227469375
1006,2467,164982.77794954617
1007,2468,164985.10608433626
1008,2469,164982.88498361062
1009,2470,164989.34272313485
1010,2471,164985.83594786224
1011,2472,164982.6723239304
1012,2473,164978.0631790196
1013,2474,164972.52560667426
1014,2475,165001.29232195212
1015,2476,164994.11572545892
1016,2477,164994.6258187272
1017,2478,165001.23337755876
1018,2479,164993.27374265261
1019,2480,165007.1525428764
1020,2481,164993.27769467648
1021,2482,165008.1775098414
1022,2483,164992.8799718564
1023,2484,164996.07578958265
1024,2485,164987.922574025
1025,2486,165002.06350716556
1026,2487,165007.18672489852
1027,2488,164996.08457954662
1028,2489,164997.81896800027
1029,2490,165002.83034980504
1030,2491,164988.36680330895
1031,2492,165008.60911182436
1032,2493,165003.8323044716
1033,2494,164996.86175375571
1034,2495,164986.1519223576
1035,2496,165005.67561957103
1036,2497,164985.64677918388
1037,2498,164990.25091692584
1038,2499,164991.0045909955
1039,2500,165001.51535897146
1040,2501,164988.66380629782
1041,2502,164999.1659334506
1042,2503,164985.27497905964
1043,2504,165002.75843838308
1044,2505,165007.76790088927
1045,2506,165014.2774990532
1046,2507,165012.68064824198
1047,2508,165014.2774990532
1048,2509,165010.61029564703
1049,2510,165011.42601900868
1050,2511,165007.33905120243
1051,2512,165007.81977322453
1052,2513,165005.4686318601
1053,2514,165002.82087819514
1054,2515,165005.5429673073
1055,2516,165005.0428050468
1056,2517,165001.9757638938
1057,2518,165004.27375402418
1058,2519,165008.2992026031
1059,2520,165013.71721332942
1060,2521,165006.24932428982
1061,2522,165008.39150782741
1062,2523,164995.04409247957
1063,2524,165003.4071813298
1064,2525,165004.1869234342
1065,2526,164999.6195565392
1066,2527,164995.92515177123
1067,2528,164997.55985972742
1068,2529,164997.75490270762
1069,2530,164998.33141427336
1070,2531,165008.99975419822
1071,2532,165009.48426296207
